#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
29554	chr17	7480012	-	EIF4A1	0	NA	NA	NA
29559	chr5	169026045	-	SPDL1	403	chr5:169026044:-	SPDL1	402
29563	chr1	32696609	-	EIF3I	296	chr1:32696608:+	EIF3I	295
29571	chr15	89011174	-	MRPS11	34	chr15:89011174:+	MRPS11	34
29574	chr11	62348575	+	TUT1	0	NA	NA	NA
29587	chr11	239060	+	PSMD13	0	chr11:239060:+	PSMD13	53
29588	chr5	43122245	+	ZNF131	31	chr5:43122245:+	ZNF131	77
29589	chr11	64786172	+	ARL2	103	chr11:64786172:+	ARL2	102
29594	chr9	130548246	+	CDK9	0	chr9:130548246:+	CDK9	56
29600	chr10	104119161	-	GBF1	383	chr10:104119160:-	GBF1	381
29606	chr6	43488701	-	POLR1C	280	chr6:43488701:-	POLR1C	278
29610	chr3	193364948	+	OPA1	0	chr3:193364948:+	OPA1	579
29613	chr9	100410460	+	NCBP1	285	chr9:100410460:+	NCBP1	283
29618	chr20	54978747	+	CSTF1	421	chr20:54978747:+	CSTF1	420
29620	chr17	1747253	-	RPA1	42	chr17:1747252:-	RPA1	27
29621	chr7	99015155	+	BUD31	108	chr7:99015155:+	BUD31	106
29622	chr11	9598190	-	WEE1	335	chr11:9598189:-	WEE1	334
29623	chr16	88872181	-	CDT1	246	chr16:88872180:-	CDT1	245
29632	chr12	69113174	+	NUP107	380	chr12:69113174:+	NUP107	350
29642	chr14	105722766	+	BRF1	0	chr14:105722766:+	BRF1	186
29643	chr22	35796551	-	MCM5	41	chr22:35796550:-	MCM5	39
29644	chr5	157161681	-	THG1L	156	chr5:157161682:+	THG1L	156
29647	chr1	20981944	+	DDOST	197	chr1:20981944:+	DDOST	180
29648	chr16	31138668	-	KAT8	226	chr16:31138669:+	KAT8	226
29649	chr7	92158175	+	RBM48	17	chr7:92158175:+	RBM48	15
29653	chr1	228335367	+	GUK1	169	chr1:228335367:+	GUK1	147
29660	chr8	99140694	-	POP1	138	chr8:99140693:-	POP1	137
29661	chr19	7747420	-	TRAPPC5	94	chr19:7747419:+	TRAPPC5	94
29662	chr11	64537433	+	SF1	0	NA	NA	NA
29664	chr4	140264016	-	NAA15	147	chr4:140264015:-	NAA15	146
29674	chr22	35802704	-	MCM5	195	chr22:35802703:-	MCM5	151
29675	chr19	4258376	+	CCDC94	182	chr19:4258376:+	CCDC94	181
29677	chr3	49893832	-	TRAIP	18	chr3:49893831:+	TRAIP	18
29679	chr6	30640501	-	DHX16	39	chr6:30640500:+	DHX16	39
29682	chrX	24712091	-	POLA1	5	chrX:24712090:-	POLA1	3
29683	chr5	157178417	-	LSM11	157	chr5:157178417:-	LSM11	155
29684	chr7	102949429	-	PMPCB	294	chr7:102949428:-	PMPCB	292
29691	chr12	123950110	-	SNRNP35	13	chr12:123950109:+	SNRNP35	13
29695	chr11	118971034	-	DPAGT1	194	chr11:118971033:+	DPAGT1	194
29696	chr17	900481	-	TIMM22	34	chr17:900480:-	TIMM22	33
29699	chr1	228328061	-	GUK1	20	chr1:228328060:-	GUK1	19
29701	chrX	100403012	-	CENPI	653	chrX:100403011:-	CENPI	652
29702	chr14	24771595	-	NOP9	370	chr14:24771594:-	NOP9	368
29706	chr11	57428654	-	CLP1	342	chr11:57428653:-	CLP1	340
29711	chr16	46729954	+	ORC6	197	chr16:46729954:+	ORC6	146
29712	chr17	33446726	-	RAD51D	0	chr17:33446724:-	RAD51D	27
29717	chr4	2010546	+	WHSC2	58	chr4:2010546:+	NELFA	46
29718	chr19	58904842	-	RPS5	146	chr19:58904841:-	RPS5	144
29722	chr17	33445585	+	RAD51D	0	chr17:33445585:+	RAD51D	68
29723	chr18	43678112	-	ATP5A1	0	NA	NA	NA
29729	chr5	134099765	+	DDX46	64	chr5:134099765:+	DDX46	63
29730	chr19	45404560	-	TOMM40	314	chr19:45404559:-	TOMM40	313
29732	chr19	38865253	+	PSMD8	5	chr19:38865253:+	PSMD8	3
29736	chr19	4258241	-	CCDC94	137	chr19:4258240:-	CCDC94	136
29737	chr12	113618826	+	DDX54	71	NA	NA	NA
29739	chr7	102937948	+	PMPCB	15	chr7:102937948:+	PMPCB	13
29746	chr20	60962733	+	RPS21	0	chr20:60962733:+	RPS21	39
29747	chr14	50074196	-	LRR1	121	chr14:50074195:-	LRR1	120
29748	chr12	12966349	-	DDX47	17	chr12:12966350:+	DDX47	17
29750	chr20	43994291	-	SYS1	66	chr20:43994290:-	SYS1	64
29757	chr3	133362049	-	TOPBP1	672	chr3:133362049:+	TOPBP1	672
29758	chr16	5127488	-	ALG1	195	chr16:5127487:-	ALG1	194
29760	chr1	203830843	-	SNRPE	0	chr1:203830841:-	SNRPE	18
29762	chr7	105189124	+	RINT1	322	chr7:105189124:+	RINT1	320
29763	chr12	6673077	-	NOP2	166	chr12:6673076:-	NOP2	171
29768	chr2	162227722	-	PSMD14	118	chr2:162227722:-	PSMD14	117
29769	chr22	20077678	+	DGCR8	402	chr22:20077678:+	DGCR8	401
29772	chr20	43992309	-	SYS1	47	chr20:43992309:-	SYS1	46
29778	chr1	32694191	-	EIF3I	207	chr1:32694190:+	EIF3I	207
29781	chr9	136199059	-	SURF6	244	chr9:136199059:+	SURF6	244
29784	chr16	4475936	-	DNAJA3	19	chr16:4475936:-	DNAJA3	18
29787	chr10	94373229	+	KIF11	296	chr10:94373229:+	KIF11	295
29788	chr13	34405486	+	RFC3	269	chr13:34405486:+	RFC3	268
29793	chr1	45407199	-	EIF2B3	144	chr1:45407199:+	EIF2B3	144
29794	chr17	1747975	+	RPA1	90	chr17:1747975:+	RPA1	76
29799	chr11	247390	-	PSMD13	173	chr11:247389:-	PSMD13	132
29800	chr11	10777336	-	CTR9	166	chr11:10777337:+	CTR9	166
29801	chr2	118572395	+	DDX18	15	chr2:118572395:+	DDX18	13
29802	chr10	92660377	-	RPP30	250	chr10:92660376:-	RPP30	249
29808	chr14	23944412	-	NGDN	60	chr14:23944411:-	NGDN	59
29810	chr21	34960879	-	DONSON	23	chr21:34960879:+	DONSON	23
29813	chr10	1042145	+	GTPBP4	142	chr10:1042145:+	GTPBP4	140
29817	chr17	78972911	-	CHMP6	189	chr17:78972911:-	CHMP6	188
29818	chr14	39645312	-	PNN	49	chr14:39645311:-	PNN	47
29826	chr11	61094293	-	DDB1	207	chr11:61094293:+	DDB1	207
29829	chr17	78968908	-	CHMP6	0	NA	NA	NA
29830	chr12	110777412	+	ATP2A2	550	chr12:110777412:+	ATP2A2	549
29834	chr14	31139522	-	SCFD1	306	chr14:31139521:-	SCFD1	245
29838	chr11	61895669	-	INCENP	13	chr11:61895668:-	INCENP	11
29841	chr11	8704805	-	RPL27A	21	chr11:8704804:-	RPL27A	19
29843	chr1	20981112	-	DDOST	230	chr1:20981112:+	DDOST	214
29844	chr14	24739204	-	RABGGTA	127	chr14:24739203:+	RABGGTA	127
29848	chr7	44246000	-	YKT6	69	chr7:44245999:-	YKT6	68
29849	chr11	118886141	-	CCDC84	311	chr11:118886140:-	CCDC84	309
29850	chr1	151374080	+	PSMB4	253	chr1:151374080:+	PSMB4	251
29851	chr6	7590594	-	SNRNP48	35	chr6:7590594:+	SNRNP48	35
29861	chr9	127119194	-	PSMB7	0	chr9:127119193:-	PSMB7	191
29866	chr15	43672342	-	TUBGCP4	168	chr15:43672341:-	TUBGCP4	166
29869	chr11	4127401	+	RRM1	79	chr11:4127401:+	RRM1	77
29871	chr14	99969193	-	CCNK	295	chr14:99969192:-	CCNK	294
29874	chr11	118886135	+	CCDC84	309	chr11:118886135:+	CCDC84	308
29876	chr7	99042457	-	CPSF4	50	chr7:99042457:+	CPSF4	50
29877	chr11	10776712	+	CTR9	118	NA	NA	NA
29878	chr16	3024281	-	PKMYT1	372	chr16:3024280:-	PKMYT1	364
29883	chr3	48488252	+	ATRIP	2	chr3:48488252:+	ATRIP	1
29891	chr2	68385128	+	PPP3R1	0	chr2:68385128:+	PNO1	20
29896	chr1	38149037	-	C1orf109	176	chr1:38149036:+	C1orf109	176
29902	chr12	123815855	-	SBNO1	326	chr12:123815854:-	SBNO1	324
29904	chr16	81053873	-	CENPN	175	chr16:81053872:-	CENPN	153
29911	chr11	105948590	-	AASDHPPT	52	chr11:105948589:-	AASDHPPT	51
29916	chr16	88872472	-	CDT1	293	chr16:88872471:-	CDT1	292
29920	chr3	10188275	-	VHL	140	chr3:10188274:-	VHL	138
29921	chr4	1987871	-	WHSC2	279	chr4:1987870:-	NELFA	199
29924	chr19	2246961	+	SF3A2	163	chr19:2246961:+	SF3A2	161
29925	chr8	67341702	+	RRS1	113	chr8:67341702:+	RRS1	111
29926	chr14	23502574	+	PSMB5	0	NA	NA	NA
29930	chr4	1988109	-	WHSC2	229	chr4:1988108:-	NELFA	223
29940	chr1	114450747	-	DCLRE1B	158	chr1:114450746:-	DCLRE1B	157
29944	chr1	228335231	-	GUK1	147	chr1:228335230:-	GUK1	124
29946	chr8	27967929	-	ELP3	146	chr8:27967928:-	ELP3	25
29948	chr20	2636292	-	NOP56	270	chr20:2636291:+	NOP56	270
29950	chr1	153723661	-	INTS3	226	chr1:153723660:-	INTS3	19
29951	chr1	153730197	+	INTS3	370	chr1:153730197:+	INTS3	369
29953	chr16	2034780	-	GFER	98	chr16:2034780:-	GFER	21
29961	chr17	41570849	+	DHX8	301	chr17:41570849:+	DHX8	300
29965	chr11	47587478	+	PTPMT1	66	chr11:47587478:+	PTPMT1	64
29968	chr6	170871221	-	TBP	133	NA	NA	NA
29972	chr6	30314530	-	RPP21	145	chr6:30314529:-	RPP21	144
29975	chr16	69373984	-	NIP7	45	chr16:69373983:-	NIP7	44
29977	chr17	7157998	+	ELP5	112	chr17:7157998:+	ELP5	33
29982	chr20	21309229	+	XRN2	117	chr20:21309229:+	XRN2	39
29987	chrX	100356143	+	CENPI	29	chrX:100356143:+	CENPI	27
29989	chr16	58426510	-	GINS3	2	chr16:58426509:+	GINS3	2
29991	chr11	69457864	-	CCND1	89	chr11:69457863:-	CCND1	88
29994	chr10	102750713	-	C10orf2	561	chr10:102750713:-	C10orf2	560
29997	chr5	145532742	-	LARS	426	chr5:145532742:+	LARS	426
29999	chr21	45219453	-	RRP1	272	chr21:45219452:-	RRP1	270
30003	chr18	33554944	+	C18orf21	63	chr18:33554944:+	C18orf21	61
30005	chr18	12955602	+	SEH1L	102	chr18:12955602:+	SEH1L	75
30015	chr14	50065868	-	LRR1	44	chr14:50065867:-	LRR1	42
30020	chr12	53663203	-	ESPL1	160	chr12:53663203:+	ESPL1	159
30021	chr2	118572368	-	DDX18	6	chr2:118572367:-	DDX18	5
30024	chr17	41569624	-	DHX8	156	chr17:41569624:+	DHX8	156
30029	chr12	108961026	-	ISCU	134	chr12:108961025:-	ISCU	133
30031	chr1	156696759	-	ISG20L2	229	chr1:156696759:+	ISG20L2	229
30036	chr5	140080427	+	ZMAT2	15	chr5:140080427:+	ZMAT2	13
30042	chr18	33554905	-	C18orf21	50	chr18:33554904:-	C18orf21	48
30046	chr9	135906396	+	GTF3C5	0	NA	NA	NA
30047	chrX	152722628	+	HAUS7	0	chrX:152722628:+	HAUS7	9
30051	chr20	54972771	-	CSTF1	174	chr20:54972770:-	CSTF1	173
30052	chr12	69083365	-	NUP107	52	chr12:69083364:-	NUP107	12
30055	chr11	47587352	+	PTPMT1	0	chr11:47587352:+	PTPMT1	60
30060	chr17	61908222	-	PSMC5	203	chr17:61908221:-	PSMC5	201
30061	chr3	45745005	-	SACM1L	37	chr3:45745004:-	SACM1L	18
30064	chr17	73106688	-	ARMC7	75	chr17:73106687:-	ARMC7	73
30068	chr12	124094597	-	DDX55	222	chr12:124094597:-	DDX55	221
30069	chr19	4251051	+	CCDC94	52	chr19:4251051:+	CCDC94	51
30079	chr12	57037639	-	ATP5B	196	chr12:57037639:+	ATP5B	196
30081	chr14	23793487	-	PABPN1	291	chr14:23793486:-	PABPN1	289
30083	chr1	44684001	-	DMAP1	138	chr1:44684001:+	DMAP1	138
30085	chr13	113852569	-	PCID2	45	chr13:113852568:+	PCID2	45
30086	chr17	17380384	-	MED9	10	chr17:17380383:+	MED9	10
30089	chr5	64875308	+	PPWD1	407	chr5:64875308:+	PPWD1	375
30091	chr11	251931	+	PSMD13	346	chr11:251931:+	PSMD13	344
30095	chr11	47774573	-	FNBP4	177	chr11:47774573:+	FNBP4	177
30103	chr1	193099322	-	CDC73	86	chr1:193099321:-	CDC73	84
30107	chr5	80604526	-	ZCCHC9	178	chr5:80604526:-	ZCCHC9	177
30108	chr7	148484146	+	CUL1	472	chr7:148484146:+	CUL1	470
30110	chr12	6672486	+	NOP2	290	chr12:6672486:+	NOP2	295
30121	chr19	39950591	-	SUPT5H	206	chr19:39950590:-	SUPT5H	201
30124	chr6	44387255	-	CDC5L	388	chr6:44387254:-	CDC5L	386
30125	chr3	172520683	+	ECT2	643	chr3:172520683:+	ECT2	641
30127	chr15	75890793	-	SNUPN	330	chr15:75890793:+	SNUPN	330
30130	chr4	25398362	-	ANAPC4	380	chr4:25398361:-	ANAPC4	379
30131	chr1	144930753	+	PDE4DIP	0	chr1:144930753:+	PDE4DIP	319
30134	chr1	150312943	-	PRPF3	425	chr1:150312942:-	PRPF3	423
30135	chr17	4455743	+	MYBBP1A	0	NA	NA	NA
30144	chrX	152730477	-	HAUS7	0	chrX:152730477:-	HAUS7	86
30146	chr12	118464783	+	RFC5	252	chr12:118464783:+	RFC5	251
30147	chr16	790039	+	NARFL	0	NA	NA	NA
30149	chr17	1779085	-	RPA1	196	chr17:1779084:-	RPA1	195
30150	chr20	62631088	+	PRPF6	334	chr20:62631088:+	PRPF6	333
30156	chr11	82868633	-	PCF11	51	chr11:82868632:+	PCF11	51
30163	chr4	68357946	+	CENPC1	822	chr4:68357946:+	CENPC	823
30169	chr2	32859018	-	TTC27	115	chr2:32859018:-	TTC27	114
30170	chr9	133579134	+	EXOSC2	286	chr9:133579134:+	EXOSC2	258
30176	chr9	131286044	-	GLE1	273	chr9:131286043:-	GLE1	271
30177	chr11	93527173	-	MED17	278	chr11:93527172:-	MED17	276
30181	chr11	118924891	-	HYOU1	245	chr11:118924890:+	HYOU1	245
30185	chr3	49759387	-	GMPPB	321	chr3:49759386:+	GMPPB	321
30186	chr4	99850107	-	EIF4E	0	chr4:99850106:-	EIF4E	5
30187	chr5	167922376	-	RARS	213	chr5:167922375:-	RARS	211
30190	chr1	151735627	-	MRPL9	0	chr1:151735627:-	OAZ3	5
30198	chr2	85839455	+	USP39	0	chr2:85839455:+	USP39	2
30199	chrX	100395751	-	CENPI	0	chrX:100395750:-	CENPI	521
30200	chr16	66861920	-	NAE1	0	NA	NA	NA
30201	chr20	2634034	-	NOP56	68	chr20:2634034:+	NOP56	68
30203	chr9	135929229	-	GTF3C5	297	chr9:135929229:-	GTF3C5	170
30207	chr1	12049237	-	MFN2	5	chr1:12049236:-	MFN2	3
30211	chr6	88374565	+	ORC3	648	chr6:88374565:+	ORC3	645
30213	chr16	30081435	-	ALDOA	0	chr16:30081434:-	ALDOA	360
30222	chr14	100809617	-	WARS	311	chr14:100809616:+	WARS	311
30230	chr14	45716194	-	MIS18BP1	99	chr14:45716194:+	MIS18BP1	99
30233	chr16	57496657	-	POLR2C	8	chr16:57496656:-	POLR2C	7
30234	chr14	103996477	-	TRMT61A	55	chr14:103996477:-	TRMT61A	54
30235	chr9	111679907	-	IKBKAP	261	chr9:111679907:+	IKBKAP	261
30249	chr9	35062288	-	VCP	290	chr9:35062287:+	VCP	290
30250	chrX	152721095	-	HAUS7	0	chrX:152721094:-	HAUS7	289
30252	chr7	30635447	-	GARS	0	NA	NA	NA
30253	chr1	112298551	-	DDX20	2	chr1:112298550:+	DDX20	2
30255	chr8	117779028	+	UTP23	63	chr8:117779028:+	UTP23	61
30262	chr14	78227459	-	C14orf178	0	chr14:78227458:-	C14orf178	24
30263	chr1	44440962	+	ATP6V0B	0	chr1:44440962:+	ATP6V0B	83
30268	chr18	77464787	+	CTDP1	215	chr18:77464787:+	CTDP1	146
30270	chr15	69728581	-	KIF23	460	chr15:69728580:+	KIF23	458
30274	chr6	144165688	-	LTV1	24	chr6:144165687:-	LTV1	22
30283	chr7	103004592	+	PSMC2	199	chr7:103004592:+	PSMC2	197
30286	chr2	9583785	-	CPSF3	413	chr2:9583785:+	CPSF3	413
30289	chr17	47785285	+	SLC35B1	0	chr17:47785285:+	SLC35B1	8
30291	chrX	47060290	+	UBA1	0	NA	NA	NA
30309	chr20	62612623	-	PRPF6	9	chr20:62612622:+	PRPF6	8
30312	chr16	10850591	-	NUBP1	136	chr16:10850590:-	NUBP1	135
30313	chr7	99717380	-	TAF6	0	chr7:99717380:+	CNPY4	5
30316	chr1	112309263	+	DDX20	740	chr1:112309263:+	DDX20	739
30318	chr1	109238338	+	PRPF38B	98	chr1:109238338:+	PRPF38B	97
30319	chr17	17380476	-	MED9	41	chr17:17380475:-	MED9	39
30321	chr11	67160978	-	RAD9A	83	chr11:67160977:-	RAD9A	82
30322	chr16	46724954	-	ORC6	40	chr16:46724953:-	ORC6	39
30323	chr16	24570863	-	RBBP6	238	chr16:24570862:-	RBBP6	103
30324	chr10	1044972	-	GTPBP4	198	chr10:1044971:-	GTPBP4	197
30339	chr11	47754112	-	FNBP4	599	chr11:47754111:+	FNBP4	599
30343	chr17	33433270	-	RAD51D	0	NA	NA	NA
30347	chr8	146017494	-	RPL8	7	chr8:146017494:+	RPL8	7
30350	chr21	34131516	-	GCFC1	419	chr21:34131515:-	PAXBP1	420
30362	chr16	67645904	-	CTCF	278	chr16:67645903:-	CTCF	276
30367	chr11	69456150	-	CCND1	24	chr11:69456149:-	CCND1	22
30370	chr2	68385131	+	PPP3R1	0	chr2:68385131:+	PNO1	21
30371	chr6	170878844	-	TBP	275	NA	NA	NA
30372	chr2	61706044	-	XPO1	1042	chr2:61706043:+	XPO1	1042
30373	chr2	232326494	-	NCL	123	chr2:232326494:+	NCL	123
30375	chr15	90135364	-	TICRR	500	chr15:90135363:-	TICRR	498
30377	chr8	41394817	+	GINS4	0	chr8:41394817:+	GINS4	100
30382	chr10	15145371	-	RPP38	20	chr10:15145370:-	RPP38	19
30384	chr12	97313894	-	NEDD1	168	chr12:97313893:-	NEDD1	159
30387	chr22	22036773	-	PPIL2	146	chr22:22036772:-	PPIL2	144
30388	chr19	50188181	-	PRMT1	216	chr19:50188180:-	PRMT1	214
30394	chr10	70202681	+	DNA2	0	chr10:70202681:+	DNA2	555
30397	chr3	113508660	-	ATP6V1A	321	chr3:113508659:-	ATP6V1A	319
30399	chr7	100304639	-	POP7	63	chr7:100304638:-	POP7	61
30404	chr4	1993328	-	WHSC2	119	chr4:1993327:-	NELFA	108
30412	chr6	44361283	-	CDC5L	138	chr6:44361282:-	CDC5L	137
30413	chr12	6966854	-	USP5	278	chr12:6966853:-	USP5	276
30415	chr15	40477754	-	BUB1B	324	chr15:40477753:+	BUB1B	322
30419	chr1	12059116	-	MFN2	261	chr1:12059115:-	MFN2	259
30427	chr3	142775253	+	U2SURP	1018	chr3:142775253:+	U2SURP	607
30429	chr15	89010966	+	MRPS11	7	chr15:89010966:+	MRPS11	5
30430	chr1	26764657	+	DHDDS	0	NA	NA	NA
30447	chr2	68384673	-	PPP3R1	0	NA	NA	NA
30448	chr3	128341110	-	RPN1	513	chr3:128341110:+	RPN1	513
30457	chr2	99985935	-	EIF5B	490	chr2:99985934:-	EIF5B	489
30459	chr20	35842241	+	RPN2	356	chr20:35842241:+	RPN2	355
30461	chr3	52727691	-	GNL3	457	chr3:52727690:+	GNL3	443
30465	chr19	2324195	-	LSM7	0	chr19:2324194:+	LSM7	33
30470	chr7	156752862	+	NOM1	543	chr7:156752862:+	NOM1	542
30471	chr17	61909119	+	PSMC5	373	chr17:61909119:+	PSMC5	371
30472	chr12	132631882	-	NOC4L	135	chr12:132631882:-	NOC4L	133
30478	chr14	23496964	-	PSMB5	0	chr14:23496963:-	PSMB5	194
30481	chr7	99045820	+	CPSF4	78	chr7:99045820:+	CPSF4	24
30486	chr1	109235211	+	PRPF38B	0	NA	NA	NA
30487	chr16	81045622	+	CENPN	27	chr16:81045622:+	CENPN	25
30490	chr20	33872181	-	EIF6	0	chr20:33872180:-	EIF6	37
30495	chr4	57883846	-	POLR2B	759	chr4:57883845:-	POLR2B	751
30496	chr3	127770740	+	SEC61A1	0	NA	NA	NA
30509	chr2	109399180	+	RANBP2	3078	chr2:109399180:+	RANBP2	3076
30512	chr17	49337957	+	UTP18	5	chr17:49337957:+	UTP18	3
30513	chr18	12948189	+	SEH1L	24	chr18:12948189:+	SEH1L	22
30515	chr17	73519355	+	TSEN54	418	NA	NA	NA
30518	chr1	109756650	+	SARS	13	chr1:109756650:+	SARS	11
30520	chr12	132632225	-	NOC4L	168	chr12:132632224:-	NOC4L	166
30522	chr14	23503866	+	PSMB5	0	NA	NA	NA
30525	chr1	153727203	-	INTS3	316	chr1:153727202:-	INTS3	108
30529	chr4	99850099	-	EIF4E	0	chr4:99850098:-	EIF4E	9
30530	chr19	38873891	+	PSMD8	0	NA	NA	NA
30532	chr17	26684870	-	TMEM199	60	chr17:26684870:+	TMEM199	59
30533	chr10	103898902	-	PPRC1	213	chr10:103898901:-	PPRC1	212
30540	chr20	55953116	-	RAE1	357	chr20:55953115:-	RAE1	356
30544	chr3	45030658	-	EXOSC7	29	chr3:45030659:+	EXOSC7	29
30548	chr6	41899194	-	BYSL	256	chr6:41899193:-	BYSL	254
30550	chr1	26786548	-	DHDDS	227	chr1:26786547:-	DHDDS	191
30552	chr9	4841262	+	RCL1	206	chr9:4841262:+	RCL1	205
30553	chr5	140080043	+	ZMAT2	0	NA	NA	NA
30554	chr7	129297278	-	NRF1	30	chr7:129297277:-	NRF1	28
30557	chr19	48953966	-	GRWD1	243	chr19:48953965:-	GRWD1	138
30559	chr13	34540230	+	RFC3	0	chr13:34540230:+	RFC3	295
30561	chr10	12252317	-	CDC123	78	chr10:12252316:+	CDC123	78
30571	chr16	31131829	-	KAT8	153	chr16:31131830:+	KAT8	153
30579	chr2	190334932	-	WDR75	651	chr2:190334931:-	WDR75	649
30586	chr2	85843525	-	USP39	70	chr2:85843525:+	USP39	68
30587	chr3	127778991	+	SEC61A1	134	chr3:127778991:+	SEC61A1	13
30595	chr6	41874942	-	MED20	169	chr6:41874942:+	MED20	169
30598	chr20	20006336	-	NAA20	32	chr20:20006335:-	NAA20	19
30600	chr10	1043170	-	GTPBP4	162	chr10:1043169:-	GTPBP4	160
30612	chr10	102750692	-	C10orf2	554	chr10:102750693:+	C10orf2	554
30613	chr16	69375224	-	NIP7	0	chr16:69375223:-	NIP7	140
30615	chr6	44280896	-	AARS2	55	chr6:44280896:+	AARS2	55
30619	chr2	37458632	-	CEBPZ	26	chr2:37458632:+	CEBPZ	26
30622	chr9	140151402	-	COBRA1	165	chr9:140151401:-	NELFB	164
30626	chr4	122744648	-	CCNA2	45	chr4:122744648:+	CCNA2	45
30627	chr1	109235417	-	PRPF38B	69	chr1:109235416:-	PRPF38B	68
30632	chr1	150305193	+	PRPF3	155	chr1:150305193:+	PRPF3	153
30636	chr3	113513954	-	ATP6V1A	377	chr3:113513955:+	ATP6V1A	377
30637	chr6	80721190	-	TTK	218	chr6:80721190:+	TTK	218
30638	chr1	228334637	+	GUK1	105	chr1:228334637:+	GUK1	82
30642	chr6	7390277	-	RIOK1	15	chr6:7390277:-	RIOK1	13
30644	chr7	102950788	-	PMPCB	341	chr7:102950787:-	PMPCB	340
30645	chr2	27016091	+	CENPA	123	NA	NA	NA
30646	chr9	140107004	-	NDOR1	89	chr9:140107005:+	NDOR1	89
30649	chr13	52586566	+	ALG11	5	chr13:52586566:+	ALG11	3
30650	chr5	64865561	-	PPWD1	0	NA	NA	NA
30651	chr14	94521499	-	DDX24	674	chr14:94521498:+	DDX24	674
30657	chr12	6675360	-	NOP2	123	chr12:6675360:-	NOP2	126
30661	chr10	103902824	-	PPRC1	1174	chr10:103902823:-	PPRC1	1173
30666	chr20	60718281	-	PSMA7	26	chr20:60718280:+	PSMA7	26
30667	chr7	73101387	-	WBSCR22	109	chr7:73101386:-	WBSCR22	108
30671	chrX	153995300	-	DKC1	160	chrX:153995299:-	DKC1	159
30677	chr7	135242708	-	NUP205	6	chr7:135242707:-	NUP205	5
30678	chr17	36912232	-	PSMB3	96	chr17:36912231:-	PSMB3	91
30680	chr14	31104143	+	SCFD1	0	NA	NA	NA
30683	chr11	4132836	+	RRM1	152	chr11:4132836:+	RRM1	151
30684	chr4	54292102	+	FIP1L1	330	chr4:54292102:+	FIP1L1	313
30688	chr17	904325	-	TIMM22	195	chr17:904324:-	TIMM22	194
30692	chr2	10263860	+	RRM2	0	NA	NA	NA
30694	chr16	30078688	-	ALDOA	0	chr16:30078687:+	ALDOA	91
30701	chr1	151372490	-	PSMB4	59	chr1:151372489:-	PSMB4	57
30709	chr17	2583615	-	PAFAH1B1	0	chr17:2583614:-	PAFAH1B1	386
30715	chr16	5125442	-	ALG1	149	chr16:5125441:-	ALG1	147
30723	chr18	12986946	-	SEH1L	386	chr18:12986945:-	SEH1L	384
30726	chr12	124093272	+	DDX55	150	chr12:124093272:+	DDX55	148
30727	chr1	43825058	-	CDC20	58	chr1:43825057:-	CDC20	56
30731	chr20	20006353	+	NAA20	38	chr20:20006353:+	NAA20	24
30733	chr14	102814916	-	CINP	221	chr14:102814915:-	CINP	205
30734	chr2	29150492	-	WDR43	411	chr2:29150491:-	WDR43	410
30738	chr17	73512854	-	TSEN54	29	chr17:73512853:-	TSEN54	27
30739	chr1	112305619	-	DDX20	435	chr1:112305618:-	DDX20	434
30741	chr5	68471308	-	CCNB1	343	chr5:68471307:-	CCNB1	157
30742	chr20	43994321	+	SYS1	76	chr20:43994321:+	SYS1	75
30747	chr12	123812342	-	SBNO1	483	chr12:123812342:+	SBNO1	483
30753	chr11	10772992	-	CTR9	12	chr11:10772991:-	CTR9	11
30755	chr14	50065903	+	LRR1	56	chr14:50065903:+	LRR1	55
30756	chr8	128750981	+	MYC	173	chr8:128750981:+	MYC	158
30760	chr16	46725026	-	ORC6	64	chr16:46725026:+	ORC6	63
30761	chr8	117658802	-	EIF3H	290	chr8:117658801:+	EIF3H	290
30762	chr6	170852785	-	PSMB1	112	NA	NA	NA
30763	chr17	73221277	-	NUP85	226	chr17:73221277:+	NUP85	226
30769	chr16	81061902	-	CENPN	0	chr16:81061901:-	CENPN	312
30773	chr19	13044702	-	FARSA	0	chr19:13044701:-	FARSA	3
30775	chr15	45702678	-	SPATA5L1	462	chr15:45702678:+	SPATA5L1	462
30777	chr11	64785941	+	ARL2	58	chr11:64785941:+	ARL2	56
30783	chr17	73106580	-	ARMC7	39	chr17:73106579:-	ARMC7	37
30786	chr13	21736013	-	SKA3	248	chr13:21736012:+	SKA3	248
30790	chr11	125505335	-	CHEK1	209	chr11:125505334:-	CHEK1	208
30792	chr17	27005850	-	SUPT6H	407	chr17:27005849:-	SUPT6H	406
30794	chr17	79671290	-	SLC25A10	0	chr17:79671289:-	SLC25A10	29
30796	chr14	102822115	+	CINP	114	chr14:102822115:+	CINP	99
30799	chr17	45735924	+	KPNB1	179	chr17:45735924:+	KPNB1	33
30807	chr7	30639625	+	GARS	130	chr7:30639625:+	GARS	128
30809	chr8	128750800	+	MYC	113	chr8:128750800:+	MYC	98
30812	chr17	79680298	+	SLC25A10	0	NA	NA	NA
30815	chr3	48501911	-	ATRIP	487	chr3:48501910:-	ATRIP	393
30817	chr3	10183753	-	VHL	75	chr3:10183752:-	VHL	73
30818	chr17	4701079	+	PSMB6	136	chr17:4701079:+	PSMB6	135
30820	chr16	10851758	+	NUBP1	161	chr16:10851758:+	NUBP1	10
