#Index	dataset	original symbol	original locus	cutting site	new symbol	new locus
186677	EKO-NALM6_PMID29038160	FAM157A	chr3:197882525-197882624:+	197882574	NA	NA
186678	EKO-NALM6_PMID29038160	FAM157A	chr3:197882583-197882682:-	197882633	NA	NA
186679	EKO-NALM6_PMID29038160	FAM157A	chr3:197884051-197884150:-	197884101	NA	NA
186680	EKO-NALM6_PMID29038160	FAM157A	chr3:197894614-197894713:+	197894663	NA	NA
186681	EKO-NALM6_PMID29038160	FAM157A	chr3:197894616-197894715:-	197894666	NA	NA
186682	EKO-NALM6_PMID29038160	FAM157A	chr3:197894661-197894760:+	197894710	NA	NA
186683	EKO-NALM6_PMID29038160	FAM157A	chr3:197896651-197896750:-	197896701	NA	NA
186684	EKO-NALM6_PMID29038160	LOC100133150	chr3:197948353-197948452:+	197948402	NA	NA
186685	EKO-NALM6_PMID29038160	LOC100133150	chr3:197948367-197948466:+	197948416	NA	NA
186686	EKO-NALM6_PMID29038160	LOC100133150	chr3:197948942-197949041:+	197948991	NA	NA
186687	EKO-NALM6_PMID29038160	LOC100133150	chr3:197948944-197949043:-	197948994	NA	NA
186688	EKO-NALM6_PMID29038160	LOC100133150	chr3:197948954-197949053:-	197949004	NA	NA
186689	EKO-NALM6_PMID29038160	ZNF595	chr4:86056-86155:+	86105	NA	NA
186690	EKO-NALM6_PMID29038160	ZNF595	chr4:86224-86323:+	86273	NA	NA
186698	EKO-NALM6_PMID29038160	ZNF876P	chr4:247790-247889:-	247840	NA	NA
186699	EKO-NALM6_PMID29038160	ZNF876P	chr4:247866-247965:-	247916	NA	NA
186700	EKO-NALM6_PMID29038160	ZNF876P	chr4:248007-248106:-	248057	NA	NA
186701	EKO-NALM6_PMID29038160	ZNF876P	chr4:248045-248144:-	248095	NA	NA
186702	EKO-NALM6_PMID29038160	ZNF876P	chr4:248117-248216:-	248167	NA	NA
186703	EKO-NALM6_PMID29038160	ZNF876P	chr4:248211-248310:-	248261	NA	NA
186704	EKO-NALM6_PMID29038160	ZNF876P	chr4:248379-248478:-	248429	NA	NA
186705	EKO-NALM6_PMID29038160	ZNF876P	chr4:248451-248550:-	248501	NA	NA
186706	EKO-NALM6_PMID29038160	ZNF876P	chr4:248572-248671:+	248621	NA	NA
186793	EKO-NALM6_PMID29038160	LOC100129917	chr4:774839-774938:-	774889	NA	NA
186794	EKO-NALM6_PMID29038160	LOC100129917	chr4:774876-774975:+	774925	NA	NA
186795	EKO-NALM6_PMID29038160	LOC100129917	chr4:774920-775019:-	774970	NA	NA
186796	EKO-NALM6_PMID29038160	LOC100129917	chr4:775032-775131:-	775082	NA	NA
186797	EKO-NALM6_PMID29038160	LOC100129917	chr4:775063-775162:-	775113	NA	NA
186798	EKO-NALM6_PMID29038160	LOC100129917	chr4:775325-775424:-	775375	NA	NA
186799	EKO-NALM6_PMID29038160	LOC100129917	chr4:775359-775458:+	775408	NA	NA
186800	EKO-NALM6_PMID29038160	LOC100129917	chr4:775386-775485:-	775436	NA	NA
186801	EKO-NALM6_PMID29038160	LOC100129917	chr4:775442-775541:+	775491	NA	NA
186802	EKO-NALM6_PMID29038160	LOC100129917	chr4:775501-775600:-	775551	NA	NA
186881	EKO-NALM6_PMID29038160	TMED11P	chr4:1110091-1110190:-	1110141	NA	NA
186882	EKO-NALM6_PMID29038160	TMED11P	chr4:1110097-1110196:+	1110146	NA	NA
186883	EKO-NALM6_PMID29038160	TMED11P	chr4:1110108-1110207:+	1110157	NA	NA
186884	EKO-NALM6_PMID29038160	TMED11P	chr4:1110109-1110208:-	1110159	NA	NA
186885	EKO-NALM6_PMID29038160	TMED11P	chr4:1110138-1110237:+	1110187	NA	NA
186886	EKO-NALM6_PMID29038160	TMED11P	chr4:1116895-1116994:+	1116944	NA	NA
186887	EKO-NALM6_PMID29038160	TMED11P	chr4:1116896-1116995:-	1116946	NA	NA
186888	EKO-NALM6_PMID29038160	TMED11P	chr4:1116897-1116996:-	1116947	NA	NA
186889	EKO-NALM6_PMID29038160	TMED11P	chr4:1116902-1117001:-	1116952	NA	NA
186890	EKO-NALM6_PMID29038160	TMED11P	chr4:1116908-1117007:+	1116957	NA	NA
186920	EKO-NALM6_PMID29038160	C4orf42	chr4:1243249-1243348:-	1243299	NA	NA
186921	EKO-NALM6_PMID29038160	C4orf42	chr4:1243265-1243364:-	1243315	NA	NA
186922	EKO-NALM6_PMID29038160	C4orf42	chr4:1243287-1243386:-	1243337	NA	NA
186923	EKO-NALM6_PMID29038160	C4orf42	chr4:1243341-1243440:+	1243390	NA	NA
186924	EKO-NALM6_PMID29038160	C4orf42	chr4:1243370-1243469:-	1243420	NA	NA
186925	EKO-NALM6_PMID29038160	C4orf42	chr4:1243417-1243516:+	1243466	NA	NA
186926	EKO-NALM6_PMID29038160	C4orf42	chr4:1243438-1243537:-	1243488	NA	NA
186927	EKO-NALM6_PMID29038160	C4orf42	chr4:1244683-1244782:-	1244733	CTBP1-AS1	chr4:1244361-1244921:+
186928	EKO-NALM6_PMID29038160	C4orf42	chr4:1244701-1244800:-	1244751	CTBP1-AS1	chr4:1244361-1244921:+
186929	EKO-NALM6_PMID29038160	C4orf42	chr4:1244734-1244833:+	1244783	CTBP1-AS1	chr4:1244361-1244921:+
186960	EKO-NALM6_PMID29038160	NKX1	chr4:1396863-1396962:+	1396912	NA	NA
186961	EKO-NALM6_PMID29038160	NKX1	chr4:1396926-1397025:-	1396976	NA	NA
186962	EKO-NALM6_PMID29038160	NKX1	chr4:1397230-1397329:-	1397280	NA	NA
186963	EKO-NALM6_PMID29038160	NKX1	chr4:1397287-1397386:-	1397337	NA	NA
186964	EKO-NALM6_PMID29038160	NKX1	chr4:1397407-1397506:-	1397457	NA	NA
186965	EKO-NALM6_PMID29038160	NKX1	chr4:1397455-1397554:-	1397505	NA	NA
186966	EKO-NALM6_PMID29038160	NKX1	chr4:1397493-1397592:-	1397543	NA	NA
186967	EKO-NALM6_PMID29038160	NKX1	chr4:1397530-1397629:-	1397580	NA	NA
186968	EKO-NALM6_PMID29038160	NKX1	chr4:1399940-1400039:+	1399989	NA	NA
186969	EKO-NALM6_PMID29038160	NKX1	chr4:1400019-1400118:+	1400068	NA	NA
187039	EKO-NALM6_PMID29038160	NELFA	chr4:1985650-1985749:+	1985699	WHSC2	chr4:1985045-2010718:-
187040	EKO-NALM6_PMID29038160	NELFA	chr4:1986515-1986614:+	1986564	WHSC2	chr4:1985045-2010718:-
187041	EKO-NALM6_PMID29038160	NELFA	chr4:1987518-1987617:-	1987568	WHSC2	chr4:1985045-2010718:-
187042	EKO-NALM6_PMID29038160	NELFA	chr4:1987539-1987638:-	1987589	WHSC2	chr4:1985045-2010718:-
187043	EKO-NALM6_PMID29038160	NELFA	chr4:1987829-1987928:-	1987879	WHSC2	chr4:1985045-2010718:-
187044	EKO-NALM6_PMID29038160	NELFA	chr4:1989652-1989751:-	1989702	WHSC2	chr4:1985045-2010718:-
187045	EKO-NALM6_PMID29038160	NELFA	chr4:1991406-1991505:-	1991456	WHSC2	chr4:1985045-2010718:-
187046	EKO-NALM6_PMID29038160	NELFA	chr4:1991451-1991550:+	1991500	WHSC2	chr4:1985045-2010718:-
187047	EKO-NALM6_PMID29038160	NELFA	chr4:2010589-2010688:-	2010639	WHSC2	chr4:1985045-2010718:-
187048	EKO-NALM6_PMID29038160	NELFA	chr4:2010667-2010766:-	2010717	WHSC2	chr4:1985045-2010718:-
187109	EKO-NALM6_PMID29038160	CFAP99	chr4:2428213-2428312:+	2428262	NA	NA
187110	EKO-NALM6_PMID29038160	CFAP99	chr4:2428238-2428337:+	2428287	NA	NA
187111	EKO-NALM6_PMID29038160	CFAP99	chr4:2428259-2428358:+	2428308	NA	NA
187112	EKO-NALM6_PMID29038160	CFAP99	chr4:2428262-2428361:-	2428312	NA	NA
187113	EKO-NALM6_PMID29038160	CFAP99	chr4:2438630-2438729:+	2438679	NA	NA
187114	EKO-NALM6_PMID29038160	CFAP99	chr4:2444897-2444996:+	2444946	NA	NA
187115	EKO-NALM6_PMID29038160	CFAP99	chr4:2444914-2445013:-	2444964	NA	NA
187116	EKO-NALM6_PMID29038160	CFAP99	chr4:2451372-2451471:+	2451421	NA	NA
187117	EKO-NALM6_PMID29038160	CFAP99	chr4:2451387-2451486:+	2451436	NA	NA
187118	EKO-NALM6_PMID29038160	CFAP99	chr4:2451423-2451522:+	2451472	NA	NA
187177	EKO-NALM6_PMID29038160	C4orf10	chr4:2939463-2939562:-	2939513	NA	NA
187178	EKO-NALM6_PMID29038160	C4orf10	chr4:2939497-2939596:-	2939547	NA	NA
187179	EKO-NALM6_PMID29038160	C4orf10	chr4:2939516-2939615:-	2939566	NA	NA
187180	EKO-NALM6_PMID29038160	C4orf10	chr4:2939752-2939851:-	2939802	NA	NA
187181	EKO-NALM6_PMID29038160	C4orf10	chr4:2939784-2939883:+	2939833	NA	NA
187182	EKO-NALM6_PMID29038160	C4orf10	chr4:2939789-2939888:-	2939839	NA	NA
187189	EKO-NALM6_PMID29038160	C4orf10	chr4:2952058-2952157:-	2952108	NOP14	chr4:2940557-2965045:-
187263	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589590-3589689:+	3589639	NA	NA
187264	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589607-3589706:-	3589657	NA	NA
187265	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589639-3589738:-	3589689	NA	NA
187266	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589688-3589787:+	3589737	NA	NA
187267	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589693-3589792:-	3589743	NA	NA
187268	EKO-NALM6_PMID29038160	FLJ35424	chr4:3589721-3589820:-	3589771	NA	NA
187269	EKO-NALM6_PMID29038160	FLJ35424	chr4:3590648-3590747:+	3590697	NA	NA
187270	EKO-NALM6_PMID29038160	FLJ35424	chr4:3590676-3590775:+	3590725	NA	NA
187271	EKO-NALM6_PMID29038160	FLJ35424	chr4:3590678-3590777:-	3590728	NA	NA
187272	EKO-NALM6_PMID29038160	FLJ35424	chr4:3591006-3591105:-	3591056	NA	NA
187273	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678334-3678433:+	3678383	NA	NA
187274	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678354-3678453:-	3678404	NA	NA
187275	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678867-3678966:-	3678917	NA	NA
187276	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678910-3679009:-	3678960	NA	NA
187277	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678942-3679041:-	3678992	NA	NA
187278	EKO-NALM6_PMID29038160	LOC100133461	chr4:3678969-3679068:-	3679019	NA	NA
187279	EKO-NALM6_PMID29038160	LOC100133461	chr4:3679014-3679113:+	3679063	NA	NA
187280	EKO-NALM6_PMID29038160	LOC100133461	chr4:3679037-3679136:-	3679087	NA	NA
187281	EKO-NALM6_PMID29038160	LOC100133461	chr4:3679055-3679154:-	3679105	NA	NA
187282	EKO-NALM6_PMID29038160	LOC100133461	chr4:3679087-3679186:-	3679137	NA	NA
187293	EKO-NALM6_PMID29038160	LOC348926	chr4:3949325-3949424:-	3949375	NA	NA
187294	EKO-NALM6_PMID29038160	LOC348926	chr4:3949507-3949606:-	3949557	NA	NA
187295	EKO-NALM6_PMID29038160	LOC348926	chr4:3949614-3949713:+	3949663	NA	NA
187296	EKO-NALM6_PMID29038160	LOC348926	chr4:3949673-3949772:-	3949723	NA	NA
187297	EKO-NALM6_PMID29038160	LOC348926	chr4:3949710-3949809:-	3949760	NA	NA
187298	EKO-NALM6_PMID29038160	LOC348926	chr4:3951169-3951268:-	3951219	NA	NA
187299	EKO-NALM6_PMID29038160	LOC348926	chr4:3954809-3954908:-	3954859	NA	NA
187300	EKO-NALM6_PMID29038160	LOC348926	chr4:3956645-3956744:+	3956694	NA	NA
187301	EKO-NALM6_PMID29038160	LOC348926	chr4:3957081-3957180:-	3957131	NA	NA
187302	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109034-4109133:+	4109083	NA	NA
187303	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109087-4109186:+	4109136	NA	NA
187304	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109088-4109187:-	4109138	NA	NA
187305	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109106-4109205:-	4109156	NA	NA
187306	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109147-4109246:-	4109197	NA	NA
187307	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109148-4109247:+	4109197	NA	NA
187308	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109172-4109271:+	4109221	NA	NA
187309	EKO-NALM6_PMID29038160	LOC100287538	chr4:4109205-4109304:+	4109254	NA	NA
187310	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109222-4109321:-	4109272	NA	NA
187311	EKO-NALM6_PMID29038160	LOC100130459	chr4:4109224-4109323:+	4109273	NA	NA
187382	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896549-4896648:-	4896599	NA	NA
187383	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896565-4896664:-	4896615	NA	NA
187384	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896618-4896717:-	4896668	NA	NA
187385	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896639-4896738:-	4896689	NA	NA
187386	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896691-4896790:-	4896741	NA	NA
187387	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896730-4896829:-	4896780	NA	NA
187388	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896757-4896856:-	4896807	NA	NA
187389	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896841-4896940:-	4896891	NA	NA
187390	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896899-4896998:+	4896948	NA	NA
187391	EKO-NALM6_PMID29038160	LDHAL1	chr4:4896928-4897027:+	4896977	NA	NA
187532	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6693885-6693984:-	6693935	NA	NA
187533	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6693904-6694003:-	6693954	NA	NA
187534	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6693943-6694042:+	6693992	NA	NA
187535	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6693966-6694065:-	6694016	NA	NA
187536	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694002-6694101:-	6694052	NA	NA
187537	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694047-6694146:+	6694096	NA	NA
187538	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694052-6694151:-	6694102	NA	NA
187539	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694087-6694186:+	6694136	NA	NA
187540	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694109-6694208:+	6694158	NA	NA
187541	EKO-NALM6_PMID29038160	ENSG00000268791	chr4:6694117-6694216:-	6694167	NA	NA
187622	EKO-NALM6_PMID29038160	FLJ36777	chr4:7096365-7096464:-	7096415	NA	NA
187623	EKO-NALM6_PMID29038160	FLJ36777	chr4:7096403-7096502:-	7096453	NA	NA
187624	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104004-7104103:-	7104054	NA	NA
187625	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104070-7104169:+	7104119	NA	NA
187626	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104193-7104292:-	7104243	NA	NA
187627	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104950-7105049:+	7104999	NA	NA
187628	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104971-7105070:+	7105020	NA	NA
187629	EKO-NALM6_PMID29038160	FLJ36777	chr4:7104976-7105075:-	7105026	NA	NA
187630	EKO-NALM6_PMID29038160	FLJ36777	chr4:7105022-7105121:-	7105072	NA	NA
187631	EKO-NALM6_PMID29038160	FLJ36777	chr4:7105062-7105161:+	7105111	NA	NA
187655	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7778975-7779074:+	7779024	AFAP1	chr4:7765491-7873804:-
187656	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779036-7779135:+	7779085	AFAP1	chr4:7765491-7873804:-
187657	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779054-7779153:+	7779103	AFAP1	chr4:7765491-7873804:-
187658	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779097-7779196:+	7779146	AFAP1	chr4:7765491-7873804:-
187659	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779102-7779201:-	7779152	AFAP1	chr4:7765491-7873804:-
187660	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779133-7779232:+	7779182	AFAP1	chr4:7765491-7873804:-
187661	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779165-7779264:-	7779215	AFAP1	chr4:7765491-7873804:-
187662	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779209-7779308:+	7779258	AFAP1	chr4:7765491-7873804:-
187663	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779255-7779354:+	7779304	AFAP1	chr4:7765491-7873804:-
187664	EKO-NALM6_PMID29038160	AFAP1AS	chr4:7779270-7779369:-	7779320	AFAP1	chr4:7765491-7873804:-
187761	EKO-NALM6_PMID29038160	LOC650293	chr4:8951459-8951558:-	8951509	NA	NA
187762	EKO-NALM6_PMID29038160	LOC650293	chr4:8951464-8951563:+	8951513	NA	NA
187763	EKO-NALM6_PMID29038160	LOC650293	chr4:8951609-8951708:+	8951658	NA	NA
187764	EKO-NALM6_PMID29038160	LOC650293	chr4:8951677-8951776:+	8951726	NA	NA
187765	EKO-NALM6_PMID29038160	LOC650293	chr4:8951707-8951806:-	8951757	NA	NA
187766	EKO-NALM6_PMID29038160	LOC650293	chr4:8951717-8951816:-	8951767	NA	NA
187767	EKO-NALM6_PMID29038160	LOC650293	chr4:8951745-8951844:-	8951795	NA	NA
187768	EKO-NALM6_PMID29038160	LOC650293	chr4:8952003-8952102:+	8952052	NA	NA
187769	EKO-NALM6_PMID29038160	LOC650293	chr4:8952020-8952119:+	8952069	NA	NA
187770	EKO-NALM6_PMID29038160	LOC650293	chr4:8952049-8952148:-	8952099	NA	NA
187771	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965736-8965835:-	8965786	NA	NA
187772	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965781-8965880:-	8965831	NA	NA
187773	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965798-8965897:-	8965848	NA	NA
187774	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965836-8965935:-	8965886	NA	NA
187775	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965905-8966004:+	8965954	NA	NA
187776	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965930-8966029:+	8965979	NA	NA
187777	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965932-8966031:-	8965982	NA	NA
187778	EKO-NALM6_PMID29038160	LOC100288392	chr4:8965987-8966086:-	8966037	NA	NA
187779	EKO-NALM6_PMID29038160	LOC100288392	chr4:8966037-8966136:+	8966086	NA	NA
187780	EKO-NALM6_PMID29038160	LOC100288392	chr4:8966044-8966143:-	8966094	NA	NA
187781	EKO-NALM6_PMID29038160	FAM90A26	chr4:9175619-9175718:+	9175668	NA	NA
187782	EKO-NALM6_PMID29038160	FAM90A26	chr4:9176191-9176290:-	9176241	NA	NA
187783	EKO-NALM6_PMID29038160	FAM90A26	chr4:9176990-9177089:-	9177040	NA	NA
187784	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177272-9177371:-	9177322	NA	NA
187785	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177374-9177473:+	9177423	NA	NA
187786	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177449-9177548:+	9177498	NA	NA
187787	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177451-9177550:-	9177501	NA	NA
187788	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177512-9177611:-	9177562	NA	NA
187789	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177778-9177877:-	9177828	NA	NA
187790	EKO-NALM6_PMID29038160	FAM90A26	chr4:9177833-9177932:+	9177882	NA	NA
187791	EKO-NALM6_PMID29038160	USP17L10	chr4:9212434-9212533:-	9212484	NA	NA
187792	EKO-NALM6_PMID29038160	USP17L10	chr4:9212540-9212639:-	9212590	NA	NA
187793	EKO-NALM6_PMID29038160	USP17L10	chr4:9212642-9212741:-	9212692	NA	NA
187794	EKO-NALM6_PMID29038160	USP17L10	chr4:9212730-9212829:+	9212779	NA	NA
187795	EKO-NALM6_PMID29038160	USP17L10	chr4:9212850-9212949:-	9212900	NA	NA
187796	EKO-NALM6_PMID29038160	USP17L10	chr4:9213150-9213249:+	9213199	NA	NA
187797	EKO-NALM6_PMID29038160	USP17L10	chr4:9213517-9213616:-	9213567	NA	NA
187798	EKO-NALM6_PMID29038160	USP17L10	chr4:9213697-9213796:+	9213746	NA	NA
187799	EKO-NALM6_PMID29038160	USP17L10	chr4:9213816-9213915:-	9213866	NA	NA
187800	EKO-NALM6_PMID29038160	USP17L10	chr4:9213857-9213956:+	9213906	NA	NA
187801	EKO-NALM6_PMID29038160	USP17L13	chr4:9226576-9226675:+	9226625	NA	NA
187802	EKO-NALM6_PMID29038160	USP17L13	chr4:9226595-9226694:+	9226644	NA	NA
187803	EKO-NALM6_PMID29038160	USP17L13	chr4:9226727-9226826:-	9226777	NA	NA
187804	EKO-NALM6_PMID29038160	USP17L13	chr4:9226746-9226845:-	9226796	NA	NA
187805	EKO-NALM6_PMID29038160	USP17L13	chr4:9227131-9227230:+	9227180	NA	NA
187806	EKO-NALM6_PMID29038160	USP17L13	chr4:9227134-9227233:-	9227184	NA	NA
187807	EKO-NALM6_PMID29038160	USP17L13	chr4:9227877-9227976:+	9227926	NA	NA
187808	EKO-NALM6_PMID29038160	USP17L17	chr4:9246411-9246510:-	9246461	NA	NA
187809	EKO-NALM6_PMID29038160	USP17L17	chr4:9246412-9246511:+	9246461	NA	NA
187810	EKO-NALM6_PMID29038160	USP17L13	chr4:9246587-9246686:+	9246636	NA	NA
187811	EKO-NALM6_PMID29038160	USP17L13	chr4:9246615-9246714:-	9246665	NA	NA
187812	EKO-NALM6_PMID29038160	USP17L17	chr4:9246624-9246723:-	9246674	NA	NA
187813	EKO-NALM6_PMID29038160	USP17L19	chr4:9255972-9256071:-	9256022	NA	NA
187814	EKO-NALM6_PMID29038160	USP17L19	chr4:9255986-9256085:+	9256035	NA	NA
187815	EKO-NALM6_PMID29038160	USP17L19	chr4:9256514-9256613:-	9256564	NA	NA
187816	EKO-NALM6_PMID29038160	USP17L20	chr4:9261269-9261368:-	9261319	NA	NA
187817	EKO-NALM6_PMID29038160	USP17L19	chr4:9264567-9264666:+	9264616	NA	NA
187818	EKO-NALM6_PMID29038160	USP17L19	chr4:9264568-9264667:+	9264617	NA	NA
187819	EKO-NALM6_PMID29038160	USP17L19	chr4:9264571-9264670:+	9264620	NA	NA
187820	EKO-NALM6_PMID29038160	USP17L12	chr4:9264758-9264857:-	9264808	NA	NA
187821	EKO-NALM6_PMID29038160	USP17L12	chr4:9264761-9264860:+	9264810	NA	NA
187822	EKO-NALM6_PMID29038160	USP17L21	chr4:9264774-9264873:+	9264823	NA	NA
187823	EKO-NALM6_PMID29038160	USP17L21	chr4:9264777-9264876:+	9264826	NA	NA
187824	EKO-NALM6_PMID29038160	USP17L12	chr4:9264778-9264877:+	9264827	NA	NA
187825	EKO-NALM6_PMID29038160	USP17L21	chr4:9264779-9264878:+	9264828	NA	NA
187826	EKO-NALM6_PMID29038160	USP17L12	chr4:9265337-9265436:-	9265387	NA	NA
187827	EKO-NALM6_PMID29038160	USP17L12	chr4:9265365-9265464:+	9265414	NA	NA
187828	EKO-NALM6_PMID29038160	USP17L19	chr4:9265726-9265825:+	9265775	NA	NA
187829	EKO-NALM6_PMID29038160	USP17L20	chr4:9270754-9270853:-	9270804	NA	NA
187830	EKO-NALM6_PMID29038160	USP17L23	chr4:9274551-9274650:+	9274600	NA	NA
187831	EKO-NALM6_PMID29038160	USP17L23	chr4:9274557-9274656:-	9274607	NA	NA
187832	EKO-NALM6_PMID29038160	USP17L23	chr4:9274557-9274656:+	9274606	NA	NA
187833	EKO-NALM6_PMID29038160	USP17L23	chr4:9274570-9274669:+	9274619	NA	NA
187834	EKO-NALM6_PMID29038160	USP17L23	chr4:9274571-9274670:+	9274620	NA	NA
187835	EKO-NALM6_PMID29038160	USP17L6P.1	chr4:9370726-9370825:-	9370776	NA	NA
187836	EKO-NALM6_PMID29038160	USP17L6P.1	chr4:9370733-9370832:-	9370783	NA	NA
187837	EKO-NALM6_PMID29038160	USP17L6P.1	chr4:9370734-9370833:-	9370784	NA	NA
187838	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9385947-9386046:+	9385996	NA	NA
187839	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9385949-9386048:-	9385999	NA	NA
187840	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9386031-9386130:+	9386080	NA	NA
187841	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9387339-9387438:-	9387389	NA	NA
187842	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9388840-9388939:-	9388890	NA	NA
187843	EKO-NALM6_PMID29038160	ENSG00000219492	chr4:9388858-9388957:-	9388908	NA	NA
187847	EKO-NALM6_PMID29038160	RPS3AP19	chr4:9564887-9564986:+	9564936	NA	NA
187848	EKO-NALM6_PMID29038160	RPS3AP19	chr4:9564895-9564994:+	9564944	NA	NA
187849	EKO-NALM6_PMID29038160	RPS3AP19	chr4:9565227-9565326:-	9565277	NA	NA
187850	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756499-9756598:+	9756548	NA	NA
187851	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756513-9756612:-	9756563	NA	NA
187852	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756517-9756616:+	9756566	NA	NA
187853	EKO-NALM6_PMID29038160	OR7E37P	chr4:9756525-9756624:-	9756575	NA	NA
187854	EKO-NALM6_PMID29038160	OR7E36P	chr4:9756527-9756626:+	9756576	NA	NA
187855	EKO-NALM6_PMID29038160	OR7E36P	chr4:9756528-9756627:+	9756577	NA	NA
187856	EKO-NALM6_PMID29038160	OR7E36P	chr4:9756530-9756629:-	9756580	NA	NA
187857	EKO-NALM6_PMID29038160	OR7E11P	chr4:9756564-9756663:+	9756613	NA	NA
187858	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756583-9756682:+	9756632	NA	NA
187859	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756617-9756716:-	9756667	NA	NA
187860	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756657-9756756:-	9756707	NA	NA
187861	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756673-9756772:-	9756723	NA	NA
187862	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756728-9756827:+	9756777	NA	NA
187863	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756740-9756839:-	9756790	NA	NA
187864	EKO-NALM6_PMID29038160	OR7E35P	chr4:9756800-9756899:+	9756849	NA	NA
